site,timestamp_utc,water_temperature,water_temp_grade_code,water_temp_grade_desc,water_temperature_note,sp_conductance,sp_conductance_grade_code,sp_conductance_grade_desc,sp_conductance_note,ph,ph_grade_code,ph_grade_desc,ph_note,do_concentration,do_concentration_grade_code,do_concentration_grade_desc,do_concentration_note,do_saturation,do_saturation_grade_code,do_saturation_grade_desc,do_saturation_note,turbidity,turbidity_grade_code,turbidity_grade_desc,turbidity_note,water_temperature (deg C)_flag,sp_conductance (mS/cm)_flag,pH (pH units)_flag,do_concentration (mg/L)_flag,do_saturation (percent)_flag,turbidity (FNU)_flag
KLGO,2015-05-29 05:00:50.000,6.56,31,Good,,0.032,31,Good,,7.44,31,Good,,11.96,31,Good,,97.4,31,Good,,42.1,31,Good,,,,,,,
KLGO,2015-05-29 06:00:50.000,6.11,31,Good,,0.032,31,Good,,7.41,31,Good,,12.05,31,Good,,97.1,31,Good,,42.4,31,Good,,,,,,,
KLGO,2015-05-29 07:00:50.000,5.72,31,Good,,0.032,31,Good,,7.41,31,Good,,12.18,31,Good,,97.2,31,Good,,42.5,31,Good,,,,,,,
KLGO,2015-05-29 08:00:50.000,5.36,31,Good,,0.032,31,Good,,7.4,31,Good,,12.27,31,Good,,97,31,Good,,46.5,31,Good,,,,,,,
KLGO,2015-05-29 09:00:50.000,5.07,31,Good,,0.032,31,Good,,7.39,31,Good,,12.35,31,Good,,96.9,31,Good,,44.1,31,Good,,,,,,,
KLGO,2015-05-29 10:00:50.000,4.87,31,Good,,0.032,31,Good,,7.39,31,Good,,12.42,31,Good,,96.9,31,Good,,49.2,31,Good,,,,,,,
KLGO,2015-05-29 11:00:49.000,4.71,31,Good,,0.032,31,Good,,7.37,31,Good,,12.46,31,Good,,96.9,31,Good,,51.9,31,Good,,,,,,,
KLGO,2015-05-29 12:00:50.000,4.57,31,Good,,0.032,31,Good,,7.37,31,Good,,12.51,31,Good,,96.8,31,Good,,48.8,31,Good,,,,,,,
KLGO,2015-05-29 13:00:50.000,4.43,31,Good,,0.032,31,Good,,7.38,31,Good,,12.54,31,Good,,96.7,31,Good,,45.7,31,Good,,,,,,,
KLGO,2015-05-29 14:00:50.000,4.33,31,Good,,0.032,31,Good,,7.38,31,Good,,12.56,31,Good,,96.7,31,Good,,41.9,31,Good,,,,,,,
KLGO,2015-05-29 15:00:50.000,4.28,31,Good,,0.033,31,Good,,7.38,31,Good,,12.58,31,Good,,96.7,31,Good,,50.5,31,Good,,,,,,,
KLGO,2015-05-29 16:00:50.000,4.22,31,Good,,0.033,31,Good,,7.39,31,Good,,12.6,31,Good,,96.7,31,Good,,51.7,31,Good,,,,,,,
KLGO,2015-05-29 17:00:50.000,4.21,31,Good,,0.033,31,Good,,7.39,31,Good,,12.6,31,Good,,96.6,31,Good,,47.6,31,Good,,,,,,,
KLGO,2015-05-29 18:00:50.000,4.4,31,Good,,0.033,31,Good,,7.41,31,Good,,12.58,31,Good,,97,31,Good,,70.1,31,Good,,,,,,,
KLGO,2015-05-29 19:00:50.000,4.77,31,Good,,0.033,31,Good,,7.41,31,Good,,12.52,31,Good,,97.4,31,Good,,71.4,31,Good,,,,,,,
KLGO,2015-05-29 20:00:50.000,5.34,31,Good,,0.033,31,Good,,7.44,31,Good,,12.41,31,Good,,98,31,Good,,53.5,31,Good,,,,,,,
KLGO,2015-05-29 21:00:49.000,6.1,31,Good,,0.033,31,Good,,7.45,31,Good,,12.23,31,Good,,98.5,31,Good,,53.4,31,Good,,,,,,,
KLGO,2015-05-29 22:00:49.000,6.78,31,Good,,0.033,31,Good,,7.46,31,Good,,12.06,31,Good,,98.8,31,Good,,51.8,31,Good,,,,,,,
KLGO,2015-05-29 23:00:50.000,7.35,31,Good,,0.033,31,Good,,7.47,31,Good,,11.91,31,Good,,99,31,Good,,44.8,31,Good,,,,,,,
KLGO,2015-05-30 00:00:50.000,7.79,31,Good,,0.033,31,Good,,7.47,31,Good,,11.78,31,Good,,99,31,Good,,43,31,Good,,,,,,,
KLGO,2015-05-30 01:00:50.000,7.99,31,Good,,0.033,31,Good,,7.48,31,Good,,11.7,31,Good,,98.8,31,Good,,39.3,31,Good,,,,,,,
KLGO,2015-05-30 02:00:50.000,7.95,31,Good,,0.033,31,Good,,7.48,31,Good,,11.69,31,Good,,98.5,31,Good,,45,31,Good,,,,,,,
KLGO,2015-05-30 03:00:50.000,7.66,31,Good,,0.032,31,Good,,7.46,31,Good,,11.72,31,Good,,98.1,31,Good,,44.9,31,Good,,,,,,,
KLGO,2015-05-30 04:00:49.000,7.14,31,Good,,0.032,31,Good,,7.45,31,Good,,11.8,31,Good,,97.6,31,Good,,50,31,Good,,,,,,,
KLGO,2015-05-30 05:00:50.000,6.63,31,Good,,0.032,31,Good,,7.44,31,Good,,11.89,31,Good,,97.1,31,Good,,42.4,31,Good,,,,,,,
KLGO,2015-05-30 06:00:49.000,6.17,31,Good,,0.032,31,Good,,7.43,31,Good,,12,31,Good,,96.8,31,Good,,39,31,Good,,,,,,,
KLGO,2015-05-30 07:00:50.000,5.8,31,Good,,0.032,31,Good,,7.42,31,Good,,12.1,31,Good,,96.7,31,Good,,42.1,31,Good,,,,,,,
KLGO,2015-05-30 08:00:50.000,5.45,31,Good,,0.032,31,Good,,7.4,31,Good,,12.19,31,Good,,96.6,31,Good,,41.6,31,Good,,,,,,,
KLGO,2015-05-30 09:00:50.000,5.18,31,Good,,0.032,31,Good,,7.4,31,Good,,12.27,31,Good,,96.5,31,Good,,47.1,31,Good,,,,,,,
KLGO,2015-05-30 10:00:50.000,4.98,31,Good,,0.032,31,Good,,7.38,31,Good,,12.32,31,Good,,96.4,31,Good,,53.1,31,Good,,,,,,,
KLGO,2015-05-30 11:00:50.000,4.79,31,Good,,0.032,31,Good,,7.38,31,Good,,12.37,31,Good,,96.4,31,Good,,47.1,31,Good,,,,,,,
KLGO,2015-05-30 12:00:49.000,4.63,31,Good,,0.032,31,Good,,7.37,31,Good,,12.41,31,Good,,96.3,31,Good,,44.8,31,Good,,,,,,,
KLGO,2015-05-30 13:00:50.000,4.51,31,Good,,0.032,31,Good,,7.38,31,Good,,12.45,31,Good,,96.2,31,Good,,47.3,31,Good,,,,,,,
KLGO,2015-05-30 14:00:50.000,4.4,31,Good,,0.032,31,Good,,7.38,31,Good,,12.48,31,Good,,96.2,31,Good,,51.8,31,Good,,,,,,,
KLGO,2015-05-30 15:00:50.000,4.34,31,Good,,0.032,31,Good,,7.38,31,Good,,12.5,31,Good,,96.2,31,Good,,47.8,31,Good,,,,,,,
KLGO,2015-05-30 16:00:50.000,4.31,31,Good,,0.033,31,Good,,7.38,31,Good,,12.52,31,Good,,96.3,31,Good,,47.1,31,Good,,,,,,,
KLGO,2015-05-30 17:00:50.000,4.33,31,Good,,0.033,31,Good,,7.4,31,Good,,12.5,31,Good,,96.2,31,Good,,42.6,31,Good,,,,,,,
KLGO,2015-05-30 18:00:50.000,4.57,31,Good,,0.033,31,Good,,7.41,31,Good,,12.47,31,Good,,96.6,31,Good,,48.5,31,Good,,,,,,,
KLGO,2015-05-30 19:00:50.000,5.01,31,Good,,0.033,31,Good,,7.42,31,Good,,12.4,31,Good,,97.2,31,Good,,46.6,31,Good,,,,,,,
KLGO,2015-05-30 20:00:50.000,5.37,31,Good,,0.033,31,Good,,7.42,31,Good,,12.29,31,Good,,97.2,31,Good,,46.3,31,Good,,,,,,,
KLGO,2015-05-30 21:00:49.000,6.01,31,Good,,0.033,31,Good,,7.46,31,Good,,12.16,31,Good,,97.7,31,Good,,46.1,31,Good,,,,,,,
KLGO,2015-05-30 22:00:50.000,6.62,31,Good,,0.033,31,Good,,7.46,31,Good,,12.02,31,Good,,98.1,31,Good,,44.3,31,Good,,,,,,,
KLGO,2015-05-30 23:00:49.000,7.22,31,Good,,0.033,31,Good,,7.47,31,Good,,11.89,31,Good,,98.5,31,Good,,38.7,31,Good,,,,,,,
KLGO,2015-05-31 00:00:50.000,7.66,31,Good,,0.033,31,Good,,7.48,31,Good,,11.76,31,Good,,98.5,31,Good,,35.8,31,Good,,,,,,,
KLGO,2015-05-31 01:00:50.000,7.99,31,Good,,0.033,31,Good,,7.47,31,Good,,11.65,31,Good,,98.3,31,Good,,37.7,31,Good,,,,,,,
KLGO,2015-05-31 02:00:50.000,8,31,Good,,0.032,31,Good,,7.47,31,Good,,11.6,31,Good,,98,31,Good,,38.5,31,Good,,,,,,,
KLGO,2015-05-31 03:00:50.000,7.7,31,Good,,0.032,31,Good,,7.47,31,Good,,11.65,31,Good,,97.6,31,Good,,46.9,31,Good,,,,,,,
KLGO,2015-05-31 04:00:50.000,7.26,31,Good,,0.032,31,Good,,7.46,31,Good,,11.71,31,Good,,97.1,31,Good,,38.5,31,Good,,,,,,,
KLGO,2015-05-31 05:00:50.000,6.81,31,Good,,0.031,31,Good,,7.43,31,Good,,11.81,31,Good,,96.9,31,Good,,41.1,31,Good,,,,,,,
KLGO,2015-05-31 06:00:50.000,6.48,31,Good,,0.031,31,Good,,7.42,31,Good,,11.89,31,Good,,96.7,31,Good,,38.8,31,Good,,,,,,,
KLGO,2015-05-31 07:00:50.000,6.13,31,Good,,0.031,31,Good,,7.42,31,Good,,11.97,31,Good,,96.5,31,Good,,42.2,31,Good,,,,,,,
KLGO,2015-05-31 08:00:50.000,5.81,31,Good,,0.031,31,Good,,7.4,31,Good,,12.05,31,Good,,96.4,31,Good,,40.9,31,Good,,,,,,,
KLGO,2015-05-31 09:00:49.000,5.58,31,Good,,0.031,31,Good,,7.38,31,Good,,12.12,31,Good,,96.3,31,Good,,41.3,31,Good,,,,,,,
KLGO,2015-05-31 10:00:50.000,5.36,31,Good,,0.031,31,Good,,7.38,31,Good,,12.18,31,Good,,96.3,31,Good,,43.8,31,Good,,,,,,,
KLGO,2015-05-31 11:00:50.000,5.16,31,Good,,0.031,31,Good,,7.36,31,Good,,12.24,31,Good,,96.3,31,Good,,48.3,31,Good,,,,,,,
KLGO,2015-05-31 12:00:50.000,5.01,31,Good,,0.031,31,Good,,7.36,31,Good,,12.28,31,Good,,96.2,31,Good,,38.2,31,Good,,,,,,,
KLGO,2015-05-31 13:00:50.000,4.89,31,Good,,0.031,31,Good,,7.37,31,Good,,12.31,31,Good,,96.1,31,Good,,40.8,31,Good,,,,,,,
KLGO,2015-05-31 14:00:50.000,4.83,31,Good,,0.031,31,Good,,7.36,31,Good,,12.34,31,Good,,96.2,31,Good,,41.1,31,Good,,,,,,,
KLGO,2015-05-31 15:00:50.000,4.79,31,Good,,0.031,31,Good,,7.36,31,Good,,12.35,31,Good,,96.2,31,Good,,42.9,31,Good,,,,,,,
KLGO,2015-05-31 16:00:50.000,4.79,31,Good,,0.031,31,Good,,7.37,31,Good,,12.36,31,Good,,96.3,31,Good,,43.9,31,Good,,,,,,,
KLGO,2015-05-31 17:00:50.000,4.8,31,Good,,0.031,31,Good,,7.38,31,Good,,12.37,31,Good,,96.3,31,Good,,46.8,31,Good,,,,,,,
KLGO,2015-05-31 18:00:50.000,4.92,31,Good,,0.031,31,Good,,7.38,31,Good,,12.38,31,Good,,96.7,31,Good,,41.7,31,Good,,,,,,,
KLGO,2015-05-31 19:00:50.000,5.09,31,Good,,0.031,31,Good,,7.41,31,Good,,12.35,31,Good,,96.9,31,Good,,40.3,31,Good,,,,,,,
KLGO,2015-05-31 20:00:50.000,5.24,31,Good,,0.031,31,Good,,7.42,31,Good,,12.29,31,Good,,96.8,31,Good,,40,31,Good,,,,,,,
KLGO,2015-05-31 21:00:50.000,5.39,31,Good,,0.031,31,Good,,7.43,31,Good,,12.27,31,Good,,97,31,Good,,39.7,31,Good,,,,,,,
KLGO,2015-05-31 22:00:50.000,5.57,31,Good,,0.031,31,Good,,7.43,31,Good,,12.24,31,Good,,97.3,31,Good,,38.8,31,Good,,,,,,,
KLGO,2015-05-31 23:00:49.000,6.06,31,Good,,0.031,31,Good,,7.45,31,Good,,12.18,31,Good,,98,31,Good,,37.5,31,Good,,,,,,,
KLGO,2015-06-01 00:00:50.000,6.64,31,Good,,0.031,31,Good,,7.45,31,Good,,12.06,31,Good,,98.4,31,Good,,40.2,31,Good,,,,,,,
KLGO,2015-06-01 01:00:50.000,6.88,31,Good,,0.031,31,Good,,7.46,31,Good,,11.89,31,Good,,97.7,31,Good,,37.6,31,Good,,,,,,,
KLGO,2015-06-01 02:00:50.000,6.87,31,Good,,0.031,31,Good,,7.46,31,Good,,11.84,31,Good,,97.2,31,Good,,38.3,31,Good,,,,,,,
KLGO,2015-06-01 03:00:50.000,6.67,31,Good,,0.031,31,Good,,7.45,31,Good,,11.87,31,Good,,97,31,Good,,38.2,31,Good,,,,,,,
KLGO,2015-06-01 04:00:50.000,6.3,31,Good,,0.031,31,Good,,7.44,31,Good,,11.97,31,Good,,96.9,31,Good,,37.9,31,Good,,,,,,,
KLGO,2015-06-01 05:00:50.000,5.94,31,Good,,0.031,31,Good,,7.43,31,Good,,12.05,31,Good,,96.7,31,Good,,38.3,31,Good,,,,,,,
KLGO,2015-06-01 06:00:50.000,5.72,31,Good,,0.031,31,Good,,7.42,31,Good,,12.11,31,Good,,96.6,31,Good,,42,31,Good,,,,,,,
KLGO,2015-06-01 07:00:50.000,5.49,31,Good,,0.031,31,Good,,7.42,31,Good,,12.15,31,Good,,96.4,31,Good,,36.4,31,Good,,,,,,,
KLGO,2015-06-01 08:00:50.000,5.28,31,Good,,0.031,31,Good,,7.41,31,Good,,12.19,31,Good,,96.2,31,Good,,35,31,Good,,,,,,,
KLGO,2015-06-01 09:00:50.000,5.08,31,Good,,0.031,31,Good,,7.4,31,Good,,12.25,31,Good,,96.1,31,Good,,39.3,31,Good,,,,,,,
KLGO,2015-06-01 10:00:50.000,4.89,31,Good,,0.031,31,Good,,7.38,31,Good,,12.3,31,Good,,96,31,Good,,39,31,Good,,,,,,,
KLGO,2015-06-01 11:00:50.000,4.71,31,Good,,0.031,31,Good,,7.38,31,Good,,12.36,31,Good,,96.1,31,Good,,35.7,31,Good,,,,,,,
KLGO,2015-06-01 12:00:50.000,4.56,31,Good,,0.031,31,Good,,7.38,31,Good,,12.39,31,Good,,95.9,31,Good,,36.9,31,Good,,,,,,,
KLGO,2015-06-01 13:00:50.000,4.47,31,Good,,0.031,31,Good,,7.37,31,Good,,12.43,31,Good,,96,31,Good,,34.3,31,Good,,,,,,,
KLGO,2015-06-01 14:00:50.000,4.41,31,Good,,0.031,31,Good,,7.37,31,Good,,12.44,31,Good,,95.9,31,Good,,38.8,31,Good,,,,,,,
KLGO,2015-06-01 15:00:50.000,4.39,31,Good,,0.032,31,Good,,7.37,31,Good,,12.45,31,Good,,96,31,Good,,40.5,31,Good,,,,,,,
KLGO,2015-06-01 16:00:50.000,4.43,31,Good,,0.032,31,Good,,7.38,31,Good,,12.46,31,Good,,96.1,31,Good,,36.3,31,Good,,,,,,,
KLGO,2015-06-01 17:00:50.000,4.52,31,Good,,0.032,31,Good,,7.37,31,Good,,12.45,31,Good,,96.3,31,Good,,35.2,31,Good,,,,,,,
KLGO,2015-06-01 18:00:50.000,4.62,31,Good,,0.032,31,Good,,7.4,31,Good,,12.42,31,Good,,96.3,31,Good,,38.8,31,Good,,,,,,,
KLGO,2015-06-01 19:00:50.000,4.77,31,Good,,0.032,31,Good,,7.42,31,Good,,12.39,31,Good,,96.4,31,Good,,37.2,31,Good,,,,,,,
KLGO,2015-06-01 20:00:50.000,5.03,31,Good,,0.032,31,Good,,7.42,31,Good,,12.35,31,Good,,96.7,31,Good,,40.6,31,Good,,,,,,,
KLGO,2015-06-01 21:00:50.000,5.35,31,Good,,0.032,31,Good,,7.44,31,Good,,12.28,31,Good,,97,31,Good,,37.5,31,Good,,,,,,,
KLGO,2015-06-01 22:00:50.000,5.69,31,Good,,0.032,31,Good,,7.45,31,Good,,12.18,31,Good,,97.1,31,Good,,45.4,31,Good,,,,,,,
KLGO,2015-06-01 23:00:50.000,6.11,31,Good,,0.032,31,Good,,7.46,31,Good,,12.1,31,Good,,97.5,31,Good,,43.8,31,Good,,,,,,,
KLGO,2015-06-02 00:00:50.000,6.45,31,Good,,0.032,31,Good,,7.47,31,Good,,11.98,31,Good,,97.4,31,Good,,40.1,31,Good,,,,,,,
KLGO,2015-06-02 01:00:50.000,6.71,31,Good,,0.032,31,Good,,7.47,31,Good,,11.9,31,Good,,97.3,31,Good,,41.9,31,Good,,,,,,,
KLGO,2015-06-02 02:00:50.000,6.87,31,Good,,0.032,31,Good,,7.47,31,Good,,11.83,31,Good,,97.2,31,Good,,38.6,31,Good,,,,,,,
KLGO,2015-06-02 03:00:50.000,6.81,31,Good,,0.032,31,Good,,7.47,31,Good,,11.82,31,Good,,96.9,31,Good,,33.8,31,Good,,,,,,,
KLGO,2015-06-02 04:00:50.000,6.8,31,Good,,0.032,31,Good,,7.47,31,Good,,11.79,31,Good,,96.6,31,Good,,36.8,31,Good,,,,,,,
KLGO,2015-06-02 05:00:50.000,6.45,31,Good,,0.032,31,Good,,7.46,31,Good,,11.88,31,Good,,96.6,31,Good,,43.3,31,Good,,,,,,,
KLGO,2015-06-02 06:00:50.000,6.13,31,Good,,0.031,31,Good,,7.44,31,Good,,11.94,31,Good,,96.2,31,Good,,44.1,31,Good,,,,,,,
KLGO,2015-06-02 07:00:50.000,5.91,31,Good,,0.031,31,Good,,7.43,31,Good,,11.99,31,Good,,96.1,31,Good,,47.4,31,Good,,,,,,,
KLGO,2015-06-02 08:00:50.000,5.71,31,Good,,0.031,31,Good,,7.41,31,Good,,12.03,31,Good,,95.9,31,Good,,42.7,31,Good,,,,,,,
KLGO,2015-06-02 09:00:50.000,5.49,31,Good,,0.031,31,Good,,7.41,31,Good,,12.09,31,Good,,95.9,31,Good,,36,31,Good,,,,,,,
KLGO,2015-06-02 10:00:50.000,5.29,31,Good,,0.031,31,Good,,7.39,31,Good,,12.16,31,Good,,95.9,31,Good,,45,31,Good,,,,,,,
KLGO,2015-06-02 11:00:50.000,5.14,31,Good,,0.031,31,Good,,7.39,31,Good,,12.2,31,Good,,95.9,31,Good,,39.7,31,Good,,,,,,,
KLGO,2015-06-02 12:00:50.000,5.02,31,Good,,0.031,31,Good,,7.38,31,Good,,12.25,31,Good,,95.9,31,Good,,40.8,31,Good,,,,,,,
KLGO,2015-06-02 13:00:50.000,4.95,31,Good,,0.031,31,Good,,7.36,31,Good,,12.27,31,Good,,95.9,31,Good,,34.4,31,Good,,,,,,,
KLGO,2015-06-02 14:00:50.000,4.9,31,Good,,0.031,31,Good,,7.38,31,Good,,12.29,31,Good,,96,31,Good,,38.8,31,Good,,,,,,,
KLGO,2015-06-02 15:00:50.000,4.88,31,Good,,0.031,31,Good,,7.39,31,Good,,12.31,31,Good,,96.1,31,Good,,40.5,31,Good,,,,,,,
KLGO,2015-06-02 16:00:50.000,4.92,31,Good,,0.031,31,Good,,7.4,31,Good,,12.32,31,Good,,96.3,31,Good,,41.6,31,Good,,,,,,,
KLGO,2015-06-02 17:00:50.000,4.96,31,Good,,0.031,31,Good,,7.4,31,Good,,12.31,31,Good,,96.3,31,Good,,37.7,31,Good,,,,,,,
KLGO,2015-06-02 18:00:50.000,5.08,31,Good,,0.031,31,Good,,7.43,31,Good,,12.31,31,Good,,96.6,31,Good,,33.3,31,Good,,,,,,,
KLGO,2015-06-02 19:00:50.000,5.27,31,Good,,0.031,31,Good,,7.43,31,Good,,12.29,31,Good,,96.9,31,Good,,35.5,31,Good,,,,,,,
KLGO,2015-06-02 20:00:50.000,5.47,31,Good,,0.031,31,Good,,7.43,31,Good,,12.23,31,Good,,97,31,Good,,38.2,31,Good,,,,,,,
KLGO,2015-06-02 21:00:50.000,5.82,31,Good,,0.032,31,Good,,7.44,31,Good,,12.16,31,Good,,97.3,31,Good,,35.9,31,Good,,,,,,,
KLGO,2015-06-02 22:00:50.000,5.97,31,Good,,0.032,31,Good,,7.44,31,Good,,12.11,31,Good,,97.2,31,Good,,31.8,31,Good,,,,,,,
KLGO,2015-06-02 23:00:50.000,6.33,31,Good,,0.032,31,Good,,7.46,31,Good,,12.01,31,Good,,97.3,31,Good,,35.3,31,Good,,,,,,,
KLGO,2015-06-03 00:00:50.000,6.58,31,Good,,0.032,31,Good,,7.46,31,Good,,11.92,31,Good,,97.1,31,Good,,34,31,Good,,,,,,,
KLGO,2015-06-03 01:00:50.000,6.94,31,Good,,0.032,31,Good,,7.46,31,Good,,11.82,31,Good,,97.2,31,Good,,36.5,31,Good,,,,,,,
KLGO,2015-06-03 02:00:50.000,6.93,31,Good,,0.032,31,Good,,7.46,31,Good,,11.8,31,Good,,97,31,Good,,38.3,31,Good,,,,,,,
KLGO,2015-06-03 03:00:50.000,6.98,31,Good,,0.031,31,Good,,7.47,31,Good,,11.77,31,Good,,96.9,31,Good,,37.5,31,Good,,,,,,,
KLGO,2015-06-03 04:00:50.000,6.77,31,Good,,0.031,31,Good,,7.45,31,Good,,11.8,31,Good,,96.6,31,Good,,37.1,31,Good,,,,,,,
KLGO,2015-06-03 05:00:50.000,6.48,31,Good,,0.031,31,Good,,7.45,31,Good,,11.85,31,Good,,96.4,31,Good,,38,31,Good,,,,,,,
KLGO,2015-06-03 06:00:50.000,6.16,31,Good,,0.031,31,Good,,7.43,31,Good,,11.94,31,Good,,96.3,31,Good,,51,31,Good,,,,,,,
KLGO,2015-06-03 07:00:50.000,5.87,31,Good,,0.031,31,Good,,7.41,31,Good,,12.01,31,Good,,96.1,31,Good,,44.1,31,Good,,,,,,,
KLGO,2015-06-03 08:00:50.000,5.63,31,Good,,0.031,31,Good,,7.4,31,Good,,12.07,31,Good,,96,31,Good,,44.5,31,Good,,,,,,,
KLGO,2015-06-03 09:00:50.000,5.44,31,Good,,0.031,31,Good,,7.39,31,Good,,12.11,31,Good,,95.9,31,Good,,31.8,31,Good,,,,,,,
KLGO,2015-06-03 10:00:50.000,5.28,31,Good,,0.031,31,Good,,7.37,31,Good,,12.16,31,Good,,95.9,31,Good,,36.5,31,Good,,,,,,,
KLGO,2015-06-03 11:00:50.000,5.18,31,Good,,0.031,31,Good,,7.38,31,Good,,12.19,31,Good,,95.9,31,Good,,36.7,31,Good,,,,,,,
KLGO,2015-06-03 12:00:50.000,5.1,31,Good,,0.031,31,Good,,7.38,31,Good,,12.21,31,Good,,95.9,31,Good,,39,31,Good,,,,,,,
KLGO,2015-06-03 13:00:50.000,5.07,31,Good,,0.031,31,Good,,7.36,31,Good,,12.24,31,Good,,96,31,Good,,40.1,31,Good,,,,,,,
KLGO,2015-06-03 14:00:50.000,5.07,31,Good,,0.031,31,Good,,7.38,31,Good,,12.24,31,Good,,96,31,Good,,40.5,31,Good,,,,,,,
KLGO,2015-06-03 15:00:50.000,5.07,31,Good,,0.031,31,Good,,7.38,31,Good,,12.23,31,Good,,96,31,Good,,36.8,31,Good,,,,,,,
KLGO,2015-06-03 16:00:50.000,5.09,31,Good,,0.031,31,Good,,7.38,31,Good,,12.25,31,Good,,96.1,31,Good,,36.9,31,Good,,,,,,,
KLGO,2015-06-03 17:00:50.000,5.14,31,Good,,0.031,31,Good,,7.39,31,Good,,12.25,31,Good,,96.3,31,Good,,38.3,31,Good,,,,,,,
KLGO,2015-06-03 18:00:50.000,5.23,31,Good,,0.031,31,Good,,7.39,31,Good,,12.25,31,Good,,96.5,31,Good,,37.7,31,Good,,,,,,,
KLGO,2015-06-03 19:00:50.000,5.33,31,Good,,0.031,31,Good,,7.42,31,Good,,12.24,31,Good,,96.6,31,Good,,39.9,31,Good,,,,,,,
KLGO,2015-06-03 20:00:50.000,5.45,31,Good,,0.03,31,Good,,7.43,31,Good,,12.23,31,Good,,96.9,31,Good,,31.4,31,Good,,,,,,,
KLGO,2015-06-03 21:00:50.000,5.65,31,Good,,0.03,31,Good,,7.42,31,Good,,12.19,31,Good,,97.1,31,Good,,37.7,31,Good,,,,,,,
KLGO,2015-06-03 22:00:50.000,5.85,31,Good,,0.03,31,Good,,7.43,31,Good,,12.14,31,Good,,97.2,31,Good,,35.5,31,Good,,,,,,,
KLGO,2015-06-03 23:00:50.000,5.93,31,Good,,0.03,31,Good,,7.44,31,Good,,12.12,31,Good,,97.2,31,Good,,34,31,Good,,,,,,,
KLGO,2015-06-04 00:00:50.000,6.15,31,Good,,0.03,31,Good,,7.43,31,Good,,12.09,31,Good,,97.5,31,Good,,35.8,31,Good,,,,,,,
KLGO,2015-06-04 01:00:50.000,6.48,31,Good,,0.03,31,Good,,7.44,31,Good,,12.03,31,Good,,97.8,31,Good,,41.3,31,Good,,,,,,,
KLGO,2015-06-04 02:00:50.000,6.4,31,Good,,0.03,31,Good,,7.42,31,Good,,11.99,31,Good,,97.3,31,Good,,32.9,31,Good,,,,,,,
KLGO,2015-06-04 03:00:50.000,6.44,31,Good,,0.03,31,Good,,7.44,31,Good,,11.98,31,Good,,97.3,31,Good,,33.2,31,Good,,,,,,,
KLGO,2015-06-04 04:00:50.000,6.26,31,Good,,0.03,31,Good,,7.44,31,Good,,12.01,31,Good,,97.2,31,Good,,34.3,31,Good,,,,,,,
KLGO,2015-06-04 05:00:50.000,6.02,31,Good,,0.03,31,Good,,7.42,31,Good,,12.07,31,Good,,97,31,Good,,38,31,Good,,,,,,,
KLGO,2015-06-04 06:00:50.000,5.73,31,Good,,0.03,31,Good,,7.42,31,Good,,12.12,31,Good,,96.7,31,Good,,35,31,Good,,,,,,,
KLGO,2015-06-04 07:00:50.000,5.48,31,Good,,0.03,31,Good,,7.41,31,Good,,12.18,31,Good,,96.6,31,Good,,36.6,31,Good,,,,,,,
KLGO,2015-06-04 08:00:50.000,5.25,31,Good,,0.03,31,Good,,7.4,31,Good,,12.24,31,Good,,96.4,31,Good,,34.1,31,Good,,,,,,,
KLGO,2015-06-04 09:00:50.000,5.1,31,Good,,0.03,31,Good,,7.4,31,Good,,12.29,31,Good,,96.5,31,Good,,36.9,31,Good,,,,,,,
KLGO,2015-06-04 10:00:50.000,4.96,31,Good,,0.03,31,Good,,7.39,31,Good,,12.33,31,Good,,96.4,31,Good,,34.4,31,Good,,,,,,,
KLGO,2015-06-04 11:00:50.000,4.93,31,Good,,0.031,31,Good,,7.4,31,Good,,12.33,31,Good,,96.4,31,Good,,31.3,31,Good,,,,,,,
KLGO,2015-06-04 12:00:50.000,4.89,31,Good,,0.031,31,Good,,7.39,31,Good,,12.34,31,Good,,96.3,31,Good,,33.6,31,Good,,,,,,,
KLGO,2015-06-04 13:00:50.000,4.87,31,Good,,0.031,31,Good,,7.4,31,Good,,12.33,31,Good,,96.3,31,Good,,38.8,31,Good,,,,,,,
KLGO,2015-06-04 14:00:50.000,4.86,31,Good,,0.031,31,Good,,7.4,31,Good,,12.34,31,Good,,96.3,31,Good,,37.1,31,Good,,,,,,,
KLGO,2015-06-04 15:00:50.000,4.84,31,Good,,0.031,31,Good,,7.4,31,Good,,12.34,31,Good,,96.3,31,Good,,34.2,31,Good,,,,,,,
KLGO,2015-06-04 16:00:50.000,4.82,31,Good,,0.031,31,Good,,7.4,31,Good,,12.36,31,Good,,96.3,31,Good,,32.4,31,Good,,,,,,,
KLGO,2015-06-04 17:00:50.000,4.79,31,Good,,0.031,31,Good,,7.41,31,Good,,12.37,31,Good,,96.4,31,Good,,35.2,31,Good,,,,,,,
KLGO,2015-06-04 18:00:50.000,4.82,31,Good,,0.031,31,Good,,7.43,31,Good,,12.38,31,Good,,96.5,31,Good,,32.2,31,Good,,,,,,,
KLGO,2015-06-04 19:00:50.000,4.89,31,Good,,0.031,31,Good,,7.42,31,Good,,12.39,31,Good,,96.7,31,Good,,34.7,31,Good,,,,,,,
KLGO,2015-06-04 20:00:50.000,5.01,31,Good,,0.031,31,Good,,7.44,31,Good,,12.37,31,Good,,96.9,31,Good,,31.3,31,Good,,,,,,,
